,지역 아이디,지역 이름,일 평균상대습도,일 평균기온,일 평균풍속,일 최고기온,일 최저상대습도,일 최저기온,일 강수량,일 누적일조시간,작물 명,작물별 특성아이디,작물별 특성 이름,특보 코드,특보 발효 여부,연월일
7584,4211000000,춘천,51,15,1,23,19,7,0,11,풋고추,PA350101,풋고추,,0,2011-05-17 00:00:00
3792,4211000000,춘천,55,18,1,25,30,8,0,7,풋고추,PA350301,청양고추,,0,2011-05-18 00:00:00
7585,4617000000,나주,71,19,2,27,33,10,0,0,풋고추,PA350101,풋고추,,0,2011-05-18 00:00:00
7588,4427000000,당진,67,18,3,24,35,10,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-18 00:00:00
7586,4211000000,춘천,55,18,1,25,30,8,0,7,풋고추,PA350101,풋고추,,0,2011-05-18 00:00:00
7587,4211000000,춘천,55,18,1,25,30,8,0,7,풋고추,PA350201,꽈리고추,,0,2011-05-18 00:00:00
7589,4211000000,춘천,61,19,1,24,43,14,0,1,풋고추,PA350201,꽈리고추,,0,2011-05-19 00:00:00
7590,4427000000,당진,70,19,4,23,55,17,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-19 00:00:00
7588,4211000000,춘천,61,19,1,24,43,14,0,1,풋고추,PA350101,풋고추,,0,2011-05-19 00:00:00
7587,4617000000,나주,67,21,2,27,43,15,0,0,풋고추,PA350101,풋고추,,0,2011-05-19 00:00:00
3793,4211000000,춘천,61,19,1,24,43,14,0,1,풋고추,PA350301,청양고추,,0,2011-05-19 00:00:00
7590,4211000000,춘천,85,18,1,20,65,17,10,0,풋고추,PA350101,풋고추,,0,2011-05-20 00:00:00
7589,4617000000,나주,73,23,2,28,50,17,0,0,풋고추,PA350101,풋고추,,0,2011-05-20 00:00:00
7592,4211000000,춘천,85,18,1,20,65,17,10,0,풋고추,PA350201,꽈리고추,,0,2011-05-20 00:00:00
7591,4427000000,당진,93,17,2,19,75,13,4,0,풋고추,PA350201,꽈리고추,,0,2011-05-20 00:00:00
3794,4211000000,춘천,85,18,1,20,65,17,10,0,풋고추,PA350301,청양고추,,0,2011-05-20 00:00:00
3795,4211000000,춘천,90,14,0,17,82,11,7,0,풋고추,PA350301,청양고추,,0,2011-05-21 00:00:00
7591,4617000000,나주,78,20,1,28,54,17,0,0,풋고추,PA350101,풋고추,,0,2011-05-21 00:00:00
7593,4211000000,춘천,90,14,0,17,82,11,7,0,풋고추,PA350201,꽈리고추,,0,2011-05-21 00:00:00
7594,4427000000,당진,96,12,1,15,70,10,2,0,풋고추,PA350201,꽈리고추,,0,2011-05-21 00:00:00
7592,4211000000,춘천,90,14,0,17,82,11,7,0,풋고추,PA350101,풋고추,,0,2011-05-21 00:00:00
7595,4427000000,당진,74,14,1,20,43,10,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-22 00:00:00
7596,4211000000,춘천,67,16,0,23,23,9,0,7,풋고추,PA350201,꽈리고추,,0,2011-05-22 00:00:00
7593,4211000000,춘천,67,16,0,23,23,9,0,7,풋고추,PA350101,풋고추,,0,2011-05-22 00:00:00
7594,4617000000,나주,70,19,1,26,42,15,0,0,풋고추,PA350101,풋고추,,0,2011-05-22 00:00:00
3796,4211000000,춘천,67,16,0,23,23,9,0,7,풋고추,PA350301,청양고추,,0,2011-05-22 00:00:00
7598,4211000000,춘천,63,17,0,25,16,11,0,6,풋고추,PA350201,꽈리고추,,0,2011-05-23 00:00:00
7596,4617000000,나주,84,14,1,18,56,11,8,0,풋고추,PA350101,풋고추,,0,2011-05-23 00:00:00
7597,4427000000,당진,66,15,1,22,31,11,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-23 00:00:00
7595,4211000000,춘천,63,17,0,25,16,11,0,6,풋고추,PA350101,풋고추,,0,2011-05-23 00:00:00
3797,4211000000,춘천,63,17,0,25,16,11,0,6,풋고추,PA350301,청양고추,,0,2011-05-23 00:00:00
3798,4211000000,춘천,55,19,0,29,14,9,0,11,풋고추,PA350301,청양고추,,0,2011-05-24 00:00:00
7599,4427000000,당진,62,16,1,24,29,8,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-24 00:00:00
7600,4211000000,춘천,55,19,0,29,14,9,0,11,풋고추,PA350201,꽈리고추,,0,2011-05-24 00:00:00
7598,4617000000,나주,61,19,1,30,18,9,0,0,풋고추,PA350101,풋고추,,0,2011-05-24 00:00:00
7597,4211000000,춘천,55,19,0,29,14,9,0,11,풋고추,PA350101,풋고추,,0,2011-05-24 00:00:00
7601,4427000000,당진,59,19,0,27,33,12,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-25 00:00:00
7602,4211000000,춘천,60,20,0,28,26,11,0,4,풋고추,PA350201,꽈리고추,,0,2011-05-25 00:00:00
7600,4617000000,나주,65,20,1,27,36,12,0,0,풋고추,PA350101,풋고추,,0,2011-05-25 00:00:00
3799,4211000000,춘천,60,20,0,28,26,11,0,4,풋고추,PA350301,청양고추,,0,2011-05-25 00:00:00
7599,4211000000,춘천,60,20,0,28,26,11,0,4,풋고추,PA350101,풋고추,,0,2011-05-25 00:00:00
7601,4211000000,춘천,64,18,1,22,44,14,0,0,풋고추,PA350101,풋고추,,0,2011-05-26 00:00:00
7602,4617000000,나주,85,17,0,18,69,15,4,0,풋고추,PA350101,풋고추,,0,2011-05-26 00:00:00
7603,4211000000,춘천,64,18,1,22,44,14,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-26 00:00:00
7604,4427000000,당진,72,16,1,20,41,12,7,0,풋고추,PA350201,꽈리고추,,0,2011-05-26 00:00:00
3800,4211000000,춘천,64,18,1,22,44,14,0,0,풋고추,PA350301,청양고추,,0,2011-05-26 00:00:00
7606,4427000000,당진,74,16,1,21,53,11,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-27 00:00:00
7605,4211000000,춘천,69,18,1,24,39,11,0,5,풋고추,PA350201,꽈리고추,,0,2011-05-27 00:00:00
7604,4211000000,춘천,69,18,1,24,39,11,0,5,풋고추,PA350101,풋고추,,0,2011-05-27 00:00:00
3801,4211000000,춘천,69,18,1,24,39,11,0,5,풋고추,PA350301,청양고추,,0,2011-05-27 00:00:00
7603,4617000000,나주,75,18,1,24,53,15,0,0,풋고추,PA350101,풋고추,,0,2011-05-27 00:00:00
7607,4427000000,당진,72,17,1,24,47,10,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-28 00:00:00
7608,4211000000,춘천,63,20,1,28,25,12,0,8,풋고추,PA350201,꽈리고추,,0,2011-05-28 00:00:00
3802,4211000000,춘천,63,20,1,28,25,12,0,8,풋고추,PA350301,청양고추,,0,2011-05-28 00:00:00
7605,4617000000,나주,76,20,1,28,41,16,0,0,풋고추,PA350101,풋고추,,0,2011-05-28 00:00:00
7606,4211000000,춘천,63,20,1,28,25,12,0,8,풋고추,PA350101,풋고추,,0,2011-05-28 00:00:00
7607,4617000000,나주,59,22,1,31,22,14,0,0,풋고추,PA350101,풋고추,,0,2011-05-29 00:00:00
7608,4211000000,춘천,50,21,1,28,26,13,0,11,풋고추,PA350101,풋고추,,0,2011-05-29 00:00:00
7609,4211000000,춘천,50,21,1,28,26,13,0,11,풋고추,PA350201,꽈리고추,,0,2011-05-29 00:00:00
3803,4211000000,춘천,50,21,1,28,26,13,0,11,풋고추,PA350301,청양고추,,0,2011-05-29 00:00:00
7610,4427000000,당진,61,19,1,27,34,11,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-29 00:00:00
3804,4211000000,춘천,52,20,1,27,30,13,0,6,풋고추,PA350301,청양고추,,0,2011-05-30 00:00:00
7610,4211000000,춘천,52,20,1,27,30,13,0,6,풋고추,PA350101,풋고추,,0,2011-05-30 00:00:00
7611,4211000000,춘천,52,20,1,27,30,13,0,6,풋고추,PA350201,꽈리고추,,0,2011-05-30 00:00:00
7612,4427000000,당진,57,19,1,26,23,14,0,0,풋고추,PA350201,꽈리고추,,0,2011-05-30 00:00:00
7609,4617000000,나주,60,22,1,30,24,13,0,0,풋고추,PA350101,풋고추,,0,2011-05-30 00:00:00
7614,4427000000,당진,74,18,1,23,50,15,7,0,풋고추,PA350201,꽈리고추,,0,2011-05-31 00:00:00
7613,4211000000,춘천,79,17,1,21,58,15,12,1,풋고추,PA350201,꽈리고추,,0,2011-05-31 00:00:00
3805,4211000000,춘천,79,17,1,21,58,15,12,1,풋고추,PA350301,청양고추,,0,2011-05-31 00:00:00
7611,4211000000,춘천,79,17,1,21,58,15,12,1,풋고추,PA350101,풋고추,,0,2011-05-31 00:00:00
7612,4617000000,나주,77,18,3,20,64,16,0,0,풋고추,PA350101,풋고추,,0,2011-05-31 00:00:00
7616,4427000000,당진,93,16,1,20,59,14,32,0,풋고추,PA350201,꽈리고추,,0,2011-06-01 00:00:00
7615,4211000000,춘천,82,17,0,21,51,14,20,2,풋고추,PA350201,꽈리고추,,0,2011-06-01 00:00:00
3806,4211000000,춘천,82,17,0,21,51,14,20,2,풋고추,PA350301,청양고추,,0,2011-06-01 00:00:00
7614,4617000000,나주,77,20,2,27,55,14,0,0,풋고추,PA350101,풋고추,,0,2011-06-01 00:00:00
7613,4211000000,춘천,82,17,0,21,51,14,20,2,풋고추,PA350101,풋고추,,0,2011-06-01 00:00:00
7616,4617000000,나주,65,21,1,29,19,16,0,0,풋고추,PA350101,풋고추,,0,2011-06-02 00:00:00
3807,4211000000,춘천,72,19,0,26,36,14,0,8,풋고추,PA350301,청양고추,,0,2011-06-02 00:00:00
7617,4427000000,당진,91,16,1,22,47,13,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-02 00:00:00
7615,4211000000,춘천,72,19,0,26,36,14,0,8,풋고추,PA350101,풋고추,,0,2011-06-02 00:00:00
7618,4211000000,춘천,72,19,0,26,36,14,0,8,풋고추,PA350201,꽈리고추,,0,2011-06-02 00:00:00
7619,4427000000,당진,85,17,2,23,26,12,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-03 00:00:00
7617,4211000000,춘천,65,19,1,25,26,14,0,8,풋고추,PA350101,풋고추,,0,2011-06-03 00:00:00
7618,4617000000,나주,73,21,2,29,34,13,0,0,풋고추,PA350101,풋고추,,0,2011-06-03 00:00:00
7620,4211000000,춘천,65,19,1,25,26,14,0,8,풋고추,PA350201,꽈리고추,,0,2011-06-03 00:00:00
3808,4211000000,춘천,65,19,1,25,26,14,0,8,풋고추,PA350301,청양고추,,0,2011-06-03 00:00:00
3809,4211000000,춘천,60,21,2,26,40,17,0,10,풋고추,PA350301,청양고추,,0,2011-06-04 00:00:00
7619,4617000000,나주,73,22,2,28,50,18,0,0,풋고추,PA350101,풋고추,,0,2011-06-04 00:00:00
7620,4211000000,춘천,60,21,2,26,40,17,0,10,풋고추,PA350101,풋고추,,0,2011-06-04 00:00:00
7621,4211000000,춘천,60,21,2,26,40,17,0,10,풋고추,PA350201,꽈리고추,,0,2011-06-04 00:00:00
7622,4427000000,당진,93,17,2,20,79,15,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-04 00:00:00
7624,4427000000,당진,81,18,1,25,32,13,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-05 00:00:00
7621,4617000000,나주,68,22,1,32,27,17,0,0,풋고추,PA350101,풋고추,,0,2011-06-05 00:00:00
7622,4211000000,춘천,64,21,1,28,27,14,0,10,풋고추,PA350101,풋고추,,0,2011-06-05 00:00:00
3810,4211000000,춘천,64,21,1,28,27,14,0,10,풋고추,PA350301,청양고추,,0,2011-06-05 00:00:00
7623,4211000000,춘천,64,21,1,28,27,14,0,10,풋고추,PA350201,꽈리고추,,0,2011-06-05 00:00:00
7623,4211000000,춘천,60,21,1,29,33,14,0,11,풋고추,PA350101,풋고추,,0,2011-06-06 00:00:00
7624,4617000000,나주,65,22,1,30,27,14,0,0,풋고추,PA350101,풋고추,,0,2011-06-06 00:00:00
7626,4427000000,당진,79,17,1,25,35,10,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-06 00:00:00
3811,4211000000,춘천,60,21,1,29,33,14,0,11,풋고추,PA350301,청양고추,,0,2011-06-06 00:00:00
7625,4211000000,춘천,60,21,1,29,33,14,0,11,풋고추,PA350201,꽈리고추,,0,2011-06-06 00:00:00
7627,4427000000,당진,74,18,1,25,43,11,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-07 00:00:00
7628,4211000000,춘천,60,20,0,26,27,13,0,6,풋고추,PA350201,꽈리고추,,0,2011-06-07 00:00:00
3812,4211000000,춘천,60,20,0,26,27,13,0,6,풋고추,PA350301,청양고추,,0,2011-06-07 00:00:00
7625,4617000000,나주,66,22,1,30,35,15,0,0,풋고추,PA350101,풋고추,,0,2011-06-07 00:00:00
7626,4211000000,춘천,60,20,0,26,27,13,0,6,풋고추,PA350101,풋고추,,0,2011-06-07 00:00:00
7629,4211000000,춘천,62,21,1,27,38,15,3,8,풋고추,PA350201,꽈리고추,,0,2011-06-08 00:00:00
7630,4427000000,당진,77,19,2,26,51,14,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-08 00:00:00
3813,4211000000,춘천,62,21,1,27,38,15,3,8,풋고추,PA350301,청양고추,,0,2011-06-08 00:00:00
7627,4617000000,나주,62,22,1,31,27,14,0,0,풋고추,PA350101,풋고추,,0,2011-06-08 00:00:00
7628,4211000000,춘천,62,21,1,27,38,15,3,8,풋고추,PA350101,풋고추,,0,2011-06-08 00:00:00
3814,4211000000,춘천,76,20,1,25,50,15,0,5,풋고추,PA350301,청양고추,,0,2011-06-09 00:00:00
7629,4617000000,나주,82,21,1,25,64,17,0,0,풋고추,PA350101,풋고추,,0,2011-06-09 00:00:00
7630,4211000000,춘천,76,20,1,25,50,15,0,5,풋고추,PA350101,풋고추,,0,2011-06-09 00:00:00
7632,4427000000,당진,94,18,1,22,62,16,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-09 00:00:00
7631,4211000000,춘천,76,20,1,25,50,15,0,5,풋고추,PA350201,꽈리고추,,0,2011-06-09 00:00:00
7633,4211000000,춘천,78,20,0,24,49,15,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-10 00:00:00
7632,4617000000,나주,88,21,1,28,58,17,21,0,풋고추,PA350101,풋고추,,0,2011-06-10 00:00:00
7631,4211000000,춘천,78,20,0,24,49,15,0,0,풋고추,PA350101,풋고추,,0,2011-06-10 00:00:00
3815,4211000000,춘천,78,20,0,24,49,15,0,0,풋고추,PA350301,청양고추,,0,2011-06-10 00:00:00
7634,4427000000,당진,89,19,0,22,59,16,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-10 00:00:00
7635,4427000000,당진,0,0,0,28,41,16,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-11 00:00:00
7634,4617000000,나주,80,22,1,29,44,17,1,0,풋고추,PA350101,풋고추,,0,2011-06-11 00:00:00
7633,4211000000,춘천,63,23,1,31,27,15,0,12,풋고추,PA350101,풋고추,,0,2011-06-11 00:00:00
3816,4211000000,춘천,63,23,1,31,27,15,0,12,풋고추,PA350301,청양고추,,0,2011-06-11 00:00:00
7636,4211000000,춘천,63,23,1,31,27,15,0,12,풋고추,PA350201,꽈리고추,,0,2011-06-11 00:00:00
3817,4211000000,춘천,65,22,1,30,32,16,2,7,풋고추,PA350301,청양고추,,0,2011-06-12 00:00:00
7638,4427000000,당진,0,0,0,20,76,15,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-12 00:00:00
7636,4617000000,나주,74,23,1,29,43,19,0,0,풋고추,PA350101,풋고추,,0,2011-06-12 00:00:00
7635,4211000000,춘천,65,22,1,30,32,16,2,7,풋고추,PA350101,풋고추,,0,2011-06-12 00:00:00
7637,4211000000,춘천,65,22,1,30,32,16,2,7,풋고추,PA350201,꽈리고추,,0,2011-06-12 00:00:00
3818,4211000000,춘천,70,21,1,27,41,17,0,7,풋고추,PA350301,청양고추,,0,2011-06-13 00:00:00
7639,4427000000,당진,0,0,0,0,0,0,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-13 00:00:00
7640,4211000000,춘천,70,21,1,27,41,17,0,7,풋고추,PA350201,꽈리고추,,0,2011-06-13 00:00:00
7637,4617000000,나주,76,21,1,26,52,16,0,0,풋고추,PA350101,풋고추,,0,2011-06-13 00:00:00
7638,4211000000,춘천,70,21,1,27,41,17,0,7,풋고추,PA350101,풋고추,,0,2011-06-13 00:00:00
3819,4211000000,춘천,60,23,1,30,22,15,0,12,풋고추,PA350301,청양고추,,0,2011-06-14 00:00:00
7640,4211000000,춘천,60,23,1,30,22,15,0,12,풋고추,PA350101,풋고추,,0,2011-06-14 00:00:00
7639,4617000000,나주,79,21,1,28,50,15,0,0,풋고추,PA350101,풋고추,,0,2011-06-14 00:00:00
7642,4211000000,춘천,60,23,1,30,22,15,0,12,풋고추,PA350201,꽈리고추,,0,2011-06-14 00:00:00
7641,4427000000,당진,0,0,0,27,44,16,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-14 00:00:00
7644,4211000000,춘천,57,24,1,31,25,16,0,10,풋고추,PA350201,꽈리고추,,0,2011-06-15 00:00:00
7643,4427000000,당진,72,20,1,30,42,15,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-15 00:00:00
3820,4211000000,춘천,57,24,1,31,25,16,0,10,풋고추,PA350301,청양고추,,0,2011-06-15 00:00:00
7641,4617000000,나주,73,22,1,26,49,17,0,0,풋고추,PA350101,풋고추,,0,2011-06-15 00:00:00
7642,4211000000,춘천,57,24,1,31,25,16,0,10,풋고추,PA350101,풋고추,,0,2011-06-15 00:00:00
7643,4617000000,나주,69,24,1,30,44,18,0,0,풋고추,PA350101,풋고추,,0,2011-06-16 00:00:00
7645,4427000000,당진,64,22,1,30,33,14,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-16 00:00:00
3821,4211000000,춘천,52,25,1,32,23,18,0,11,풋고추,PA350301,청양고추,,0,2011-06-16 00:00:00
7644,4211000000,춘천,52,25,1,32,23,18,0,11,풋고추,PA350101,풋고추,,0,2011-06-16 00:00:00
7646,4211000000,춘천,52,25,1,32,23,18,0,11,풋고추,PA350201,꽈리고추,,0,2011-06-16 00:00:00
7646,4211000000,춘천,50,24,1,31,23,17,0,7,풋고추,PA350101,풋고추,,0,2011-06-17 00:00:00
7645,4617000000,나주,72,23,1,29,47,18,0,0,풋고추,PA350101,풋고추,,0,2011-06-17 00:00:00
7647,4427000000,당진,74,21,1,28,44,16,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-17 00:00:00
7648,4211000000,춘천,50,24,1,31,23,17,0,7,풋고추,PA350201,꽈리고추,,0,2011-06-17 00:00:00
3822,4211000000,춘천,50,24,1,31,23,17,0,7,풋고추,PA350301,청양고추,,0,2011-06-17 00:00:00
7647,4211000000,춘천,54,24,0,30,28,18,0,11,풋고추,PA350101,풋고추,,0,2011-06-18 00:00:00
7649,4427000000,당진,75,20,1,26,47,16,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-18 00:00:00
7650,4211000000,춘천,54,24,0,30,28,18,0,11,풋고추,PA350201,꽈리고추,,0,2011-06-18 00:00:00
3823,4211000000,춘천,54,24,0,30,28,18,0,11,풋고추,PA350301,청양고추,,0,2011-06-18 00:00:00
7648,4617000000,나주,68,23,1,28,40,19,0,0,풋고추,PA350101,풋고추,,0,2011-06-18 00:00:00
7651,4211000000,춘천,56,25,1,33,22,18,0,13,풋고추,PA350201,꽈리고추,,0,2011-06-19 00:00:00
7652,4427000000,당진,74,22,1,29,48,15,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-19 00:00:00
3824,4211000000,춘천,56,25,1,33,22,18,0,13,풋고추,PA350301,청양고추,,0,2011-06-19 00:00:00
7650,4617000000,나주,71,23,1,31,38,17,0,0,풋고추,PA350101,풋고추,,0,2011-06-19 00:00:00
7649,4211000000,춘천,56,25,1,33,22,18,0,13,풋고추,PA350101,풋고추,,0,2011-06-19 00:00:00
7653,4427000000,당진,75,22,1,29,48,17,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-20 00:00:00
3825,4211000000,춘천,53,26,1,34,27,18,0,12,풋고추,PA350301,청양고추,H2,1,2011-06-20 00:00:00
7652,4617000000,나주,73,23,1,30,48,17,0,0,풋고추,PA350101,풋고추,,0,2011-06-20 00:00:00
7651,4211000000,춘천,53,26,1,34,27,18,0,12,풋고추,PA350101,풋고추,H2,1,2011-06-20 00:00:00
7654,4211000000,춘천,53,26,1,34,27,18,0,12,풋고추,PA350201,꽈리고추,H2,1,2011-06-20 00:00:00
7656,4427000000,당진,80,22,1,28,35,17,0,0,풋고추,PA350201,꽈리고추,,0,2011-06-21 00:00:00
3826,4211000000,춘천,58,25,1,31,32,18,0,12,풋고추,PA350301,청양고추,H2,1,2011-06-21 00:00:00
7654,4617000000,나주,69,24,1,33,34,17,0,0,풋고추,PA350101,풋고추,,0,2011-06-21 00:00:00
7653,4211000000,춘천,58,25,1,31,32,18,0,12,풋고추,PA350101,풋고추,H2,1,2011-06-21 00:00:00
7655,4211000000,춘천,58,25,1,31,32,18,0,12,풋고추,PA350201,꽈리고추,H2,1,2011-06-21 00:00:00
3827,4211000000,춘천,86,21,0,25,65,18,8,0,풋고추,PA350301,청양고추,,0,2011-06-22 00:00:00
7656,4617000000,나주,96,23,2,26,81,22,62,0,풋고추,PA350101,풋고추,,0,2011-06-22 00:00:00
7655,4211000000,춘천,86,21,0,25,65,18,8,0,풋고추,PA350101,풋고추,,0,2011-06-22 00:00:00
7657,4211000000,춘천,86,21,0,25,65,18,8,0,풋고추,PA350201,꽈리고추,,0,2011-06-22 00:00:00
7658,4427000000,당진,98,21,1,26,63,18,6,0,풋고추,PA350201,꽈리고추,,0,2011-06-22 00:00:00
7658,4211000000,춘천,92,23,0,24,84,22,82,0,풋고추,PA350101,풋고추,R2,1,2011-06-23 00:00:00
7657,4617000000,나주,88,25,5,29,73,23,0,0,풋고추,PA350101,풋고추,,0,2011-06-23 00:00:00
3828,4211000000,춘천,92,23,0,24,84,22,82,0,풋고추,PA350301,청양고추,R2,1,2011-06-23 00:00:00
7659,4427000000,당진,100,21,3,22,98,19,15,0,풋고추,PA350201,꽈리고추,,0,2011-06-23 00:00:00
7660,4211000000,춘천,92,23,0,24,84,22,82,0,풋고추,PA350201,꽈리고추,R2,1,2011-06-23 00:00:00
7661,4427000000,당진,99,19,1,20,74,18,86,0,풋고추,PA350201,꽈리고추,R2,1,2011-06-24 00:00:00
7660,4617000000,나주,93,25,3,27,82,23,2,0,풋고추,PA350101,풋고추,,0,2011-06-24 00:00:00
7659,4211000000,춘천,86,19,1,23,75,17,18,0,풋고추,PA350101,풋고추,,0,2011-06-24 00:00:00
3829,4211000000,춘천,86,19,1,23,75,17,18,0,풋고추,PA350301,청양고추,,0,2011-06-24 00:00:00
7662,4211000000,춘천,86,19,1,23,75,17,18,0,풋고추,PA350201,꽈리고추,,0,2011-06-24 00:00:00
3830,4211000000,춘천,90,17,1,18,80,16,49,0,풋고추,PA350301,청양고추,,0,2011-06-25 00:00:00
7663,4427000000,당진,99,18,2,20,71,17,57,0,풋고추,PA350201,꽈리고추,R2,1,2011-06-25 00:00:00
7664,4211000000,춘천,90,17,1,18,80,16,49,0,풋고추,PA350201,꽈리고추,,0,2011-06-25 00:00:00
7662,4617000000,나주,90,24,2,27,78,23,18,0,풋고추,PA350101,풋고추,,0,2011-06-25 00:00:00
7661,4211000000,춘천,90,17,1,18,80,16,49,0,풋고추,PA350101,풋고추,,0,2011-06-25 00:00:00
3831,4211000000,춘천,84,17,2,18,72,17,43,0,풋고추,PA350301,청양고추,T2,1,2011-06-26 00:00:00
7665,4211000000,춘천,84,17,2,18,72,17,43,0,풋고추,PA350201,꽈리고추,T2,1,2011-06-26 00:00:00
7664,4617000000,나주,84,22,5,25,72,20,22,0,풋고추,PA350101,풋고추,T3,1,2011-06-26 00:00:00
7665,4617000000,나주,84,22,5,25,72,20,22,0,풋고추,PA350101,풋고추,R2,1,2011-06-26 00:00:00
7666,4427000000,당진,96,19,3,23,77,17,22,0,풋고추,PA350201,꽈리고추,T3,1,2011-06-26 00:00:00
7667,4427000000,당진,96,19,3,23,77,17,22,0,풋고추,PA350201,꽈리고추,R2,1,2011-06-26 00:00:00
7663,4211000000,춘천,84,17,2,18,72,17,43,0,풋고추,PA350101,풋고추,T2,1,2011-06-26 00:00:00
7669,4427000000,당진,97,18,2,20,89,18,13,0,풋고추,PA350201,꽈리고추,,0,2011-06-27 00:00:00
7668,4211000000,춘천,90,18,1,21,79,16,15,0,풋고추,PA350201,꽈리고추,,0,2011-06-27 00:00:00
3832,4211000000,춘천,90,18,1,21,79,16,15,0,풋고추,PA350301,청양고추,,0,2011-06-27 00:00:00
7666,4617000000,나주,79,23,3,27,64,19,0,0,풋고추,PA350101,풋고추,,0,2011-06-27 00:00:00
7667,4211000000,춘천,90,18,1,21,79,16,15,0,풋고추,PA350101,풋고추,,0,2011-06-27 00:00:00
7671,4211000000,춘천,0,0,0,28,54,18,0,10,풋고추,PA350201,꽈리고추,,0,2011-06-28 00:00:00
3833,4211000000,춘천,0,0,0,28,54,18,0,10,풋고추,PA350301,청양고추,,0,2011-06-28 00:00:00
7668,4211000000,춘천,0,0,0,28,54,18,0,10,풋고추,PA350101,풋고추,,0,2011-06-28 00:00:00
7669,4617000000,나주,86,24,1,31,56,18,12,0,풋고추,PA350101,풋고추,,0,2011-06-28 00:00:00
7670,4427000000,당진,86,22,1,28,43,16,1,0,풋고추,PA350201,꽈리고추,,0,2011-06-28 00:00:00
7673,4211000000,춘천,99,20,1,22,0,20,148,0,풋고추,PA350201,꽈리고추,R3,1,2011-06-29 00:00:00
7671,4617000000,나주,79,26,3,31,61,23,0,0,풋고추,PA350101,풋고추,,0,2011-06-29 00:00:00
7670,4211000000,춘천,99,20,1,22,0,20,148,0,풋고추,PA350101,풋고추,R3,1,2011-06-29 00:00:00
7672,4427000000,당진,98,21,1,24,84,19,153,0,풋고추,PA350201,꽈리고추,R3,1,2011-06-29 00:00:00
3834,4211000000,춘천,99,20,1,22,0,20,148,0,풋고추,PA350301,청양고추,R3,1,2011-06-29 00:00:00
7673,4211000000,춘천,92,23,0,27,0,20,69,1,풋고추,PA350101,풋고추,R2,1,2011-06-30 00:00:00
7674,4427000000,당진,0,0,0,27,68,21,20,0,풋고추,PA350201,꽈리고추,,0,2011-06-30 00:00:00
7675,4211000000,춘천,92,23,0,27,0,20,69,1,풋고추,PA350201,꽈리고추,R2,1,2011-06-30 00:00:00
7672,4617000000,나주,88,24,1,27,74,22,5,0,풋고추,PA350101,풋고추,,0,2011-06-30 00:00:00
3835,4211000000,춘천,92,23,0,27,0,20,69,1,풋고추,PA350301,청양고추,R2,1,2011-06-30 00:00:00
7676,4427000000,당진,0,0,0,26,55,21,0,0,풋고추,PA350201,꽈리고추,,0,2011-07-01 00:00:00
7675,4617000000,나주,95,24,1,26,86,22,0,0,풋고추,PA350101,풋고추,,0,2011-07-01 00:00:00
7674,4211000000,춘천,84,25,0,28,64,21,0,0,풋고추,PA350101,풋고추,,0,2011-07-01 00:00:00
7677,4211000000,춘천,84,25,0,28,64,21,0,0,풋고추,PA350201,꽈리고추,,0,2011-07-01 00:00:00
3836,4211000000,춘천,84,25,0,28,64,21,0,0,풋고추,PA350301,청양고추,,0,2011-07-01 00:00:00
7679,4427000000,당진,95,23,1,29,71,21,0,0,풋고추,PA350201,꽈리고추,,0,2011-07-02 00:00:00
7677,4211000000,춘천,85,25,1,29,0,22,0,1,풋고추,PA350101,풋고추,,0,2011-07-02 00:00:00
7676,4617000000,나주,87,26,1,30,66,23,0,0,풋고추,PA350101,풋고추,,0,2011-07-02 00:00:00
7678,4211000000,춘천,85,25,1,29,0,22,0,1,풋고추,PA350201,꽈리고추,,0,2011-07-02 00:00:00
